DC Number,DC Key,Location,Theft Date,Theft Year,District,Stolen Value,Theft Hour,UCR,Latitude,Longitude,Location 1
21524,201203000000,S 9TH ST / FITZWATER ST,04/05/2012 12:00:00 AM,2012,3,100,14,625,39.9407722,-75.15745641,"(39.9407722, -75.15745641)"
22765,201203000000,300 BLOCK MANTON ST,04/06/2012 12:00:00 AM,2012,3,100,14,625,39.9325794,-75.14980425,"(39.9325794, -75.14980425)"
23025,201203000000,500 BLOCK BAINBRIDGE ST,04/11/2012 12:00:00 AM,2012,3,500,16,615,39.940897,-75.15098686,"(39.940897, -75.15098686)"
23832,201203000000,1100 BLOCK DALY ST,04/14/2012 12:00:00 AM,2012,3,350,21,615,39.9216878,-75.16552537,"(39.9216878, -75.16552537)"
23893,201203000000,700 BLOCK SOUTH ST,04/15/2012 12:00:00 AM,2012,3,800,0,615,39.9422051,-75.15427974,"(39.9422051, -75.15427974)"
24558,201203000000,400 BLOCK BAINBRIDGE ST,04/17/2012 12:00:00 AM,2012,3,200,14,615,39.9405083,-75.14944064,"(39.9405083, -75.14944064)"
25398,201203000000,2400 BLOCK S 7TH ST,04/21/2012 12:00:00 AM,2012,3,200,20,615,39.91903,-75.15895917,"(39.91903, -75.15895917)"
25636,201203000000,1000 BLOCK SOUTH ST,04/21/2012 12:00:00 AM,2012,3,400,17,615,39.9427578,-75.15865858,"(39.9427578, -75.15865858)"
26961,201203000000,S 9TH ST  / BAINBRIDGE ST,04/27/2012 12:00:00 AM,2012,3,120,16,625,39.9417465,-75.15725476,"(39.9417465, -75.15725476)"
27955,201203000000,900 BLOCK SOUTH ST,05/01/2012 12:00:00 AM,2012,3,300,16,615,39.9426913,-75.15810759,"(39.9426913, -75.15810759)"
28432,201203000000,800 BLOCK BAINBRIDGE ST,05/03/2012 12:00:00 AM,2012,3,1000,18,615,39.9416183,-75.15675795,"(39.9416183, -75.15675795)"
30973,201203000000,1100 BLOCK CATHARINE ST,05/13/2012 12:00:00 AM,2012,3,1050,8,615,39.9403149,-75.16164319,"(39.9403149, -75.16164319)"
34972,201203000000,1200 BLOCK CLYMER ST,05/29/2012 12:00:00 AM,2012,3,125,16,625,39.9409216,-75.16241285,"(39.9409216, -75.16241285)"
35161,201203000000,S DARIEN ST  / FITZWATER ST,05/30/2012 12:00:00 AM,2012,3,400,16,615,39.9406817,-75.15673365,"(39.9406817, -75.15673365)"
35325,201203000000,1700 BLOCK S 10TH ST,05/31/2012 12:00:00 AM,2012,3,200,7,615,39.9275277,-75.16191361,"(39.9275277, -75.16191361)"
35771,201203000000,300 BLOCK SOUTH ST,06/02/2012 12:00:00 AM,2012,3,200,3,615,39.9413795,-75.14763306,"(39.9413795, -75.14763306)"
36390,201203000000,700 BLOCK S 5TH ST,06/03/2012 12:00:00 AM,2012,3,200,11,615,39.9394134,-75.1513745,"(39.9394134, -75.1513745)"
37519,201203000000,1700 BLOCK S 9TH ST,06/08/2012 12:00:00 AM,2012,3,400,19,615,39.9279354,-75.16035788,"(39.9279354, -75.16035788)"
38107,201203000000,800 BLOCK DUDLEY ST,06/10/2012 12:00:00 AM,2012,3,200,17,615,39.9247432,-75.15992391,"(39.9247432, -75.15992391)"
38330,201203000000,900 BLOCK SOUTH ST,06/10/2012 12:00:00 AM,2012,3,150,20,625,39.9427793,-75.15793025,"(39.9427793, -75.15793025)"
38950,201203000000,1400 BLOCK S 9TH ST,06/14/2012 12:00:00 AM,2012,3,200,18,615,39.9310243,-75.15967013,"(39.9310243, -75.15967013)"
39082,201203000000,1200 BLOCK S 13TH ST,06/15/2012 12:00:00 AM,2012,3,150,8,625,39.9344288,-75.16524274,"(39.9344288, -75.16524274)"
40382,201203000000,100 BLOCK FERNON ST,06/18/2012 12:00:00 AM,2012,3,299,13,615,39.9271069,-75.14764066,"(39.9271069, -75.14764066)"
40477,201203000000,700 BLOCK S BROAD ST,06/21/2012 12:00:00 AM,2012,3,300,22,615,39.9411442,-75.16591337,"(39.9411442, -75.16591337)"
42583,201203000000,600 BLOCK SOUTH ST,06/28/2012 12:00:00 AM,2012,3,1900,16,615,39.9421609,-75.1530103,"(39.9421609, -75.1530103)"
42880,201203000000,2800 BLOCK S FAIRHILL ST,06/30/2012 12:00:00 AM,2012,3,125,20,625,39.9133416,-75.15838954,"(39.9133416, -75.15838954)"
43698,201203000000,200 BLOCK SOUTH ST,07/04/2012 12:00:00 AM,2012,3,2800,13,615,39.94114,-75.1457128,"(39.94114, -75.1457128)"
44066,201203000000,1000 BLOCK SOUTH ST,07/05/2012 12:00:00 AM,2012,3,200,20,615,39.9428662,-75.15863585,"(39.9428662, -75.15863585)"
44071,201203000000,1600 BLOCK E PASSYUNK AV,07/06/2012 12:00:00 AM,2012,3,500,20,615,39.9292837,-75.16426139,"(39.9292837, -75.16426139)"
44547,201203000000,400 BLOCK BAINBRIDGE ST,07/07/2012 12:00:00 AM,2012,3,300,19,615,39.9405083,-75.14944064,"(39.9405083, -75.14944064)"
44923,201203000000,S 5TH ST  / BAINBRIDGE ST,07/09/2012 12:00:00 AM,2012,3,100,13,625,39.9409491,-75.15096029,"(39.9409491, -75.15096029)"
45524,201203000000,S 9TH ST / SNYDER AV,07/12/2012 12:00:00 AM,2012,3,250,13,615,39.9233061,-75.16131246,"(39.9233061, -75.16131246)"
45981,201203000000,300 BLOCK OREGON AVE,07/13/2012 12:00:00 AM,2012,3,400,17,615,39.9143126,-75.15269689,"(39.9143126, -75.15269689)"
46196,201203000000,1000 BLOCK S 6TH ST,07/15/2012 12:00:00 AM,2012,3,200,18,615,39.9360417,-75.15374278,"(39.9360417, -75.15374278)"
46414,201203000000,600 BLOCK E PASSYUNK AV,07/16/2012 12:00:00 AM,2012,3,160,17,625,39.9416575,-75.15039068,"(39.9416575, -75.15039068)"
46790,201203000000,300 BLOCK MERCY ST,07/18/2012 12:00:00 AM,2012,3,1200,10,615,39.9225732,-75.15168562,"(39.9225732, -75.15168562)"
46955,201203000000,2400 BLOCK S HUTCHINSON ST,07/19/2012 12:00:00 AM,2012,3,500,5,615,39.9194881,-75.16312039,"(39.9194881, -75.16312039)"
47164,201203000000,2800 BLOCK S ISEMINGER ST,07/20/2012 12:00:00 AM,2012,3,700,2,615,39.9149607,-75.16889194,"(39.9149607, -75.16889194)"
47242,201203000000,700 BLOCK MOORE ST,07/20/2012 12:00:00 AM,2012,3,200,12,615,39.9266003,-75.15742997,"(39.9266003, -75.15742997)"
48053,201203000000,2300 BLOCK S 3RD ST,07/23/2012 12:00:00 AM,2012,3,800,13,615,39.9187111,-75.15231436,"(39.9187111, -75.15231436)"
48327,201203000000,1300 BLOCK SOUTH ST,07/24/2012 12:00:00 AM,2012,3,400,18,615,39.9434075,-75.16393936,"(39.9434075, -75.16393936)"
48771,201203000000,600 BLOCK LOMBARD ST,07/26/2012 12:00:00 AM,2012,3,50,19,625,39.9429855,-75.15217913,"(39.9429855, -75.15217913)"
50391,201203000000,400 BLOCK TASKER ST,08/02/2012 12:00:00 AM,2012,3,200,19,615,39.9282944,-75.15216299,"(39.9282944, -75.15216299)"
51065,201203000000,300 BLOCK SOUTH ST,08/04/2012 12:00:00 AM,2012,3,250,15,615,39.9413795,-75.14763306,"(39.9413795, -75.14763306)"
51256,201203000000,1500 BLOCK S 8TH ST,08/06/2012 12:00:00 AM,2012,3,1000,15,615,39.9304006,-75.15819722,"(39.9304006, -75.15819722)"
51389,201203000000,700 BLOCK S 2ND ST,08/07/2012 12:00:00 AM,2012,3,150,23,625,39.938018,-75.14644241,"(39.938018, -75.14644241)"
51841,201203000000,2700 BLOCK S 7TH ST,08/09/2012 12:00:00 AM,2012,3,750,10,615,39.9148256,-75.16002189,"(39.9148256, -75.16002189)"
52846,201203000000,2500 BLOCK S 8TH ST,08/14/2012 12:00:00 AM,2012,3,88,20,625,39.9174566,-75.16089396,"(39.9174566, -75.16089396)"
53309,201203000000,300 BLOCK REED ST,08/11/2012 12:00:00 AM,2012,3,400,9,615,39.9306051,-75.15057857,"(39.9306051, -75.15057857)"
53334,201203000000,900 BLOCK E MOYAMENSING AV,08/13/2012 12:00:00 AM,2012,3,200,11,615,39.9351472,-75.14734701,"(39.9351472, -75.14734701)"
54184,201203000000,2500 BLOCK S BROAD ST,08/20/2012 12:00:00 AM,2012,3,399,21,615,39.9188311,-75.17076662,"(39.9188311, -75.17076662)"
54535,201203000000,2400 BLOCK S ORKNEY ST,08/21/2012 12:00:00 AM,2012,3,750,10,615,39.9182872,-75.15548179,"(39.9182872, -75.15548179)"
54598,201203000000,600 BLOCK S 9TH ST,08/21/2012 12:00:00 AM,2012,3,250,18,615,39.9425706,-75.15699627,"(39.9425706, -75.15699627)"
56720,201203000000,1200 BLOCK SOUTH ST,08/30/2012 12:00:00 AM,2012,3,100,18,625,39.9432171,-75.16241663,"(39.9432171, -75.16241663)"
57180,201203000000,1200 BLOCK S JUNIPER ST,09/01/2012 12:00:00 AM,2012,3,100,21,625,39.9347304,-75.16628249,"(39.9347304, -75.16628249)"
57747,201203000000,500 BLOCK S 4TH ST,09/04/2012 12:00:00 AM,2012,3,0,16,615,39.9422371,-75.14911812,"(39.9422371, -75.14911812)"
59192,201203000000,700 BLOCK CATHARINE ST,09/11/2012 12:00:00 AM,2012,3,800,12,615,39.9390591,-75.15493649,"(39.9390591, -75.15493649)"
59591,201203000000,2000 BLOCK S JUNIPER ST,09/13/2012 12:00:00 AM,2012,3,250,22,615,39.925045,-75.1683663,"(39.925045, -75.1683663)"
60213,201203000000,700 BLOCK E PASSYUNK AV,09/15/2012 12:00:00 AM,2012,3,400,16,615,39.9407922,-75.15087013,"(39.9407922, -75.15087013)"
61070,201203000000,2300 BLOCK S MILDRED ST,09/19/2012 12:00:00 AM,2012,3,240,11,615,39.9205796,-75.16093312,"(39.9205796, -75.16093312)"
61209,201203000000,500 BLOCK S 9TH ST,09/19/2012 12:00:00 AM,2012,3,450,23,615,39.943356,-75.15682667,"(39.943356, -75.15682667)"
61315,201203000000,1100 BLOCK GERRITT ST,09/20/2012 12:00:00 AM,2012,3,450,14,615,39.9315262,-75.16329952,"(39.9315262, -75.16329952)"
61335,201203000000,10TH / PORTER ST,09/20/2012 12:00:00 AM,2012,3,234,16,615,39.918528,-75.16395879,"(39.918528, -75.16395879)"
61370,201203000000,2600 BLOCK S HANCOCK ST,09/20/2012 12:00:00 AM,2012,3,120,19,625,39.9152955,-75.15071984,"(39.9152955, -75.15071984)"
61741,201203000000,1500 BLOCK S 5TH ST,09/22/2012 12:00:00 AM,2012,3,0,8,635,39.929782,-75.15352388,"(39.929782, -75.15352388)"
63336,201203000000,400 BLOCK QUEEN ST,09/29/2012 12:00:00 AM,2012,3,600,13,615,39.9376337,-75.15079805,"(39.9376337, -75.15079805)"
64546,201203000000,2700 BLOCK S FRONT ST,10/04/2012 12:00:00 AM,2012,3,360,20,615,39.9137203,-75.15019622,"(39.9137203, -75.15019622)"
64733,201203000000,900 BLOCK S 8TH ST,10/05/2012 12:00:00 AM,2012,3,400,16,615,39.9376114,-75.15660069,"(39.9376114, -75.15660069)"
64949,201203000000,1200 BLOCK WASHINGTON AVE,10/06/2012 12:00:00 AM,2012,3,6000,10,615,39.9373978,-75.16333963,"(39.9373978, -75.16333963)"
65088,201203000000,400 BLOCK DICKINSON ST,10/07/2012 12:00:00 AM,2012,3,100,20,625,39.9295172,-75.15191595,"(39.9295172, -75.15191595)"
67132,201203000000,600 BLOCK DICKINSON ST,10/16/2012 12:00:00 AM,2012,3,160,14,625,39.9299415,-75.15502709,"(39.9299415, -75.15502709)"
67206,201203000000,700 BLOCK MC CLELLAN ST,10/17/2012 12:00:00 AM,2012,3,700,21,615,39.9262285,-75.15790351,"(39.9262285, -75.15790351)"
68022,201203000000,600 BLOCK GERRITT ST,10/20/2012 12:00:00 AM,2012,3,400,10,615,39.9307668,-75.15506744,"(39.9307668, -75.15506744)"
68134,201203000000,1500 BLOCK S 13TH ST,10/20/2012 12:00:00 AM,2012,3,500,20,615,39.9311094,-75.16597248,"(39.9311094, -75.16597248)"
69642,201203000000,500 BLOCK RANDOLPH CT,10/25/2012 12:00:00 AM,2012,3,200,9,615,39.9424193,-75.15151618,"(39.9424193, -75.15151618)"
70596,201203000000,1300 BLOCK S 4TH ST,11/01/2012 12:00:00 AM,2012,3,250,3,615,39.9313312,-75.15140062,"(39.9313312, -75.15140062)"
71239,201203000000,800 BLOCK S 9TH ST,11/03/2012 12:00:00 AM,2012,3,300,19,615,39.9397247,-75.15762463,"(39.9397247, -75.15762463)"
71743,201203000000,1100 BLOCK FITZWATER ST,10/15/2012 12:00:00 AM,2012,3,85,8,625,39.9411034,-75.16056531,"(39.9411034, -75.16056531)"
72533,201203000000,900 BLOCK MONTROSE ST,11/10/2012 12:00:00 AM,2012,3,1200,9,615,39.9383145,-75.15803323,"(39.9383145, -75.15803323)"
73526,201203000000,1500 BLOCK S FRONT ST,11/14/2012 12:00:00 AM,2012,3,600,23,615,39.9288608,-75.1467854,"(39.9288608, -75.1467854)"
75320,201203000000,300 BLOCK FITZWATER ST,11/24/2012 12:00:00 AM,2012,3,150,16,625,39.9390248,-75.14849313,"(39.9390248, -75.14849313)"
75326,201203000000,1100 BLOCK S 11TH ST,11/23/2012 12:00:00 AM,2012,3,400,16,615,39.9353524,-75.16186776,"(39.9353524, -75.16186776)"
76237,201203000000,1700 BLOCK S ISEMINGER ST,11/28/2012 12:00:00 AM,2012,3,250,9,615,39.9288926,-75.16593195,"(39.9288926, -75.16593195)"
78248,201203000000,500 BLOCK SOUTH ST,12/07/2012 12:00:00 AM,2012,3,300,19,615,39.9418336,-75.1512133,"(39.9418336, -75.1512133)"
78630,201203000000,1700 BLOCK S 6TH ST,12/10/2012 12:00:00 AM,2012,3,600,18,615,39.9274204,-75.1556493,"(39.9274204, -75.1556493)"
78871,201203000000,300 BLOCK OREGON AVE,12/11/2012 12:00:00 AM,2012,3,237,20,615,39.9143059,-75.15263773,"(39.9143059, -75.15263773)"
78972,201203000000,1400 BLOCK S 12TH ST,12/12/2012 12:00:00 AM,2012,3,150,11,625,39.9315721,-75.16425709,"(39.9315721, -75.16425709)"
2112,201205000000,200 BLOCK HERMITAGE ST,02/02/2012 12:00:00 AM,2012,5,500,19,615,40.0327084,-75.22753135,"(40.0327084, -75.22753135)"
7213,201205000000,600 BLOCK HAGNER ST,04/11/2012 12:00:00 AM,2012,5,1000,11,615,40.0480638,-75.22625726,"(40.0480638, -75.22625726)"
7406,201205000000,3900 BLOCK MANAYUNK AVE,04/15/2012 12:00:00 AM,2012,5,485,1,615,40.0215363,-75.2119504,"(40.0215363, -75.2119504)"
9951,201205000000,500 BLOCK GERHARD ST,05/19/2012 12:00:00 AM,2012,5,1900,19,615,40.0307498,-75.21204923,"(40.0307498, -75.21204923)"
12245,201205000000,100 BLOCK LEVERINGTON AVE,06/21/2012 12:00:00 AM,2012,5,0,13,635,40.0294838,-75.22976581,"(40.0294838, -75.22976581)"
14587,201205000000,300 BLOCK FAIRWAY TER,07/26/2012 12:00:00 AM,2012,5,150,9,625,40.0363244,-75.22486575,"(40.0363244, -75.22486575)"
17388,201205000000,3900 BLOCK DEXTER ST,09/12/2012 12:00:00 AM,2012,5,250,22,615,40.0226479,-75.21330428,"(40.0226479, -75.21330428)"
18900,201205000000,7200 BLOCK SHALKOP ST,10/05/2012 12:00:00 AM,2012,5,450,15,615,40.0472377,-75.2307195,"(40.0472377, -75.2307195)"
19653,201205000000,500 BLOCK MONASTERY AV,10/17/2012 12:00:00 AM,2012,5,0,2,615,40.0334368,-75.20973369,"(40.0334368, -75.20973369)"
20468,201205000000,3900 BLOCK MANAYUNK AV,10/30/2012 12:00:00 AM,2012,5,500,8,615,40.0215363,-75.2119504,"(40.0215363, -75.2119504)"
2984,201206000000,300 BLOCK S BROAD ST,01/18/2012 12:00:00 AM,2012,6,100,10,625,39.9464787,-75.16473108,"(39.9464787, -75.16473108)"
4410,201206000000,1000 BLOCK WALNUT ST,01/25/2012 12:00:00 AM,2012,6,500,15,615,39.9484876,-75.1577549,"(39.9484876, -75.1577549)"
5480,201206000000,1100 BLOCK WALNUT ST,01/28/2012 12:00:00 AM,2012,6,600,20,615,39.9486393,-75.15900345,"(39.9486393, -75.15900345)"
7962,201206000000,READING TERMINAL @ 1150 FILBERT ST,02/14/2012 12:00:00 AM,2012,6,400,15,615,39.9528124,-75.15889877,"(39.9528124, -75.15889877)"
9257,201206000000,1200 BLOCK WALNUT ST,02/22/2012 12:00:00 AM,2012,6,200,13,615,39.9488962,-75.16103992,"(39.9488962, -75.16103992)"
9519,201206000000,1000 BLOCK PINE ST,02/23/2012 12:00:00 AM,2012,6,1300,23,615,39.9447803,-75.15825253,"(39.9447803, -75.15825253)"
10120,201206000000,200 BLOCK S BROAD ST,02/27/2012 12:00:00 AM,2012,6,500,15,615,39.9489446,-75.16420961,"(39.9489446, -75.16420961)"
10152,201206000000,200 BLOCK N 10TH ST,02/27/2012 12:00:00 AM,2012,6,400,19,615,39.9557915,-75.15588006,"(39.9557915, -75.15588006)"
11302,201206000000,200 BLOCK BROWN ST,03/02/2012 12:00:00 AM,2012,6,1297,15,615,39.9630682,-75.14168313,"(39.9630682, -75.14168313)"
11706,201206000000,600 BLOCK CHESTNUT ST,03/07/2012 12:00:00 AM,2012,6,350,22,615,39.9492985,-75.15173129,"(39.9492985, -75.15173129)"
11865,201206000000,1200 BLOCK ARCH ST,03/08/2012 12:00:00 AM,2012,6,410,19,615,39.9539141,-75.15949534,"(39.9539141, -75.15949534)"
12625,201206000000,1300 BLOCK LOCUST ST,03/12/2012 12:00:00 AM,2012,6,1500,23,615,39.9478917,-75.1624054,"(39.9478917, -75.1624054)"
13030,201206000000,1200 BLOCK SANSOM ST,03/15/2012 12:00:00 AM,2012,6,50,14,625,39.949799,-75.16113712,"(39.949799, -75.16113712)"
13060,201206000000,100 BLOCK S BROAD ST,03/15/2012 12:00:00 AM,2012,6,500,17,615,39.9500512,-75.16396093,"(39.9500512, -75.16396093)"
13874,201206000000,700 BLOCK GREEN ST,03/20/2012 12:00:00 AM,2012,6,100,12,625,39.9622976,-75.14971211,"(39.9622976, -75.14971211)"
14034,201206000000,1100 BLOCK FILBERT ST,03/21/2012 12:00:00 AM,2012,6,400,13,615,39.9527161,-75.15813908,"(39.9527161, -75.15813908)"
14086,201206000000,800 BLOCK LOCUST ST,03/21/2012 12:00:00 AM,2012,6,100,18,625,39.9470077,-75.15530689,"(39.9470077, -75.15530689)"
14280,201206000000,0 BLOCK N 3RD ST,03/22/2012 12:00:00 AM,2012,6,663,19,615,39.9516182,-75.14528494,"(39.9516182, -75.14528494)"
14411,201206000000,1300 BLOCK LOCUST ST,03/22/2012 12:00:00 AM,2012,6,600,13,615,39.9478917,-75.1624054,"(39.9478917, -75.1624054)"
16981,201206000000,0 BLOCK S INDEPENDENCE MALL E,04/08/2012 12:00:00 AM,2012,6,400,13,615,39.9505399,-75.1488528,"(39.9505399, -75.1488528)"
17434,201206000000,200 BLOCK S 5TH ST,04/11/2012 12:00:00 AM,2012,6,1400,12,615,39.946003,-75.14992085,"(39.946003, -75.14992085)"
17598,201206000000,200 BLOCK S BROAD ST,04/12/2012 12:00:00 AM,2012,6,150,15,625,39.9489446,-75.16420961,"(39.9489446, -75.16420961)"
17814,201206000000,200 BLOCK RACE ST,04/13/2012 12:00:00 AM,2012,6,600,19,615,39.9538157,-75.14371159,"(39.9538157, -75.14371159)"
18274,201206000000,900 BLOCK PINE ST,04/16/2012 12:00:00 AM,2012,6,650,13,615,39.9444705,-75.15668154,"(39.9444705, -75.15668154)"
18870,201206000000,1200 BLOCK RACE ST,04/20/2012 12:00:00 AM,2012,6,551,0,615,39.9559234,-75.15979517,"(39.9559234, -75.15979517)"
19763,201206000000,800 BLOCK PINE ST,04/25/2012 12:00:00 AM,2012,6,1500,16,615,39.9442741,-75.15514108,"(39.9442741, -75.15514108)"
22029,201206000000,200 BLOCK S 9TH ST,05/07/2012 12:00:00 AM,2012,6,300,22,615,39.9462986,-75.15618746,"(39.9462986, -75.15618746)"
22919,201206000000,READING TERMINAL MKT @ 1126 ARCH ST,05/12/2012 12:00:00 AM,2012,6,750,12,615,39.9537607,-75.15831687,"(39.9537607, -75.15831687)"
26102,201206000000,200 BLOCK S JUNIPER ST,05/29/2010 12:00:00 AM,2012,6,200,13,615,39.9490504,-75.16324683,"(39.9490504, -75.16324683)"
26238,201206000000,200 BLOCK S JUNIPER ST,05/30/2012 12:00:00 AM,2012,6,200,14,615,39.9490504,-75.16324683,"(39.9490504, -75.16324683)"
26518,201206000000,600 BLOCK N 8TH ST,05/31/2012 12:00:00 AM,2012,6,500,20,615,39.9639715,-75.15146348,"(39.9639715, -75.15146348)"
27673,201206000000,100 BLOCK N INDEPENDENCE MALL W,06/06/2012 12:00:00 AM,2012,6,3000,18,615,39.9518155,-75.15021191,"(39.9518155, -75.15021191)"
27804,201206000000,600 BLOCK CHESTNUT ST,06/07/2012 12:00:00 AM,2012,6,500,11,615,39.9491847,-75.15082834,"(39.9491847, -75.15082834)"
27835,201206000000,N 3RD ST  / WOOD ST,06/01/2012 12:00:00 AM,2012,6,2200,14,615,39.9563849,-75.14434637,"(39.9563849, -75.14434637)"
28011,201206000000,300 BLOCK S 8TH ST,06/07/2012 12:00:00 AM,2012,6,989,9,615,39.9449652,-75.15485464,"(39.9449652, -75.15485464)"
30209,201206000000,200 BLOCK S JUNIPER ST,06/19/2012 12:00:00 AM,2012,6,200,14,615,39.9485949,-75.16334171,"(39.9485949, -75.16334171)"
30589,201206000000,200 BLOCK S JUNIPER ST,06/21/2012 12:00:00 AM,2012,6,200,14,615,39.9485949,-75.16334171,"(39.9485949, -75.16334171)"
35183,201206000000,1000 BLOCK PINE ST,07/18/2012 12:00:00 AM,2012,6,300,9,615,39.9448185,-75.15855411,"(39.9448185, -75.15855411)"
36349,201206000000,1100 BLOCK SPRUCE ST,07/24/2012 12:00:00 AM,2012,6,200,20,615,39.9463845,-75.16034093,"(39.9463845, -75.16034093)"
37109,201206000000,400 BLOCK VINE ST,07/27/2012 12:00:00 AM,2012,6,400,12,615,39.9562556,-75.14717251,"(39.9562556, -75.14717251)"
37161,201206000000,100 BLOCK S BROAD ST,07/29/2012 12:00:00 AM,2012,6,700,18,615,39.9500976,-75.16395073,"(39.9500976, -75.16395073)"
37572,201206000000,1300 BLOCK MARKET ST,07/31/2012 12:00:00 AM,2012,6,100,21,625,39.9520601,-75.16148782,"(39.9520601, -75.16148782)"
40575,201206000000,1200 BLOCK BRANDYWINE ST,08/08/2012 12:00:00 AM,2012,6,200,16,615,39.9626021,-75.15819536,"(39.9626021, -75.15819536)"
40765,201206000000,1100 BLOCK FILBERT ST,08/18/2012 12:00:00 AM,2012,6,200,18,615,39.9527161,-75.15813908,"(39.9527161, -75.15813908)"
41460,201206000000,900 BLOCK RACE ST,08/22/2012 12:00:00 AM,2012,6,200,16,615,39.9551407,-75.1543553,"(39.9551407, -75.1543553)"
42187,201206000000,0 BLOCK SAINT JAMES CT,08/26/2012 12:00:00 AM,2012,6,400,12,615,39.9468084,-75.15018073,"(39.9468084, -75.15018073)"
42671,201206000000,400 BLOCK WALNUT ST,08/29/2012 12:00:00 AM,2012,6,20,13,635,39.9473473,-75.14853503,"(39.9473473, -75.14853503)"
42845,201206000000,200 BLOCK S 5TH ST,08/30/2012 12:00:00 AM,2012,6,2000,13,615,39.946003,-75.14992085,"(39.946003, -75.14992085)"
43055,201206000000,1300 BLOCK SANSOM ST,08/31/2012 12:00:00 AM,2012,6,300,16,615,39.9497949,-75.16199485,"(39.9497949, -75.16199485)"
43087,201206000000,S 8TH ST / SPRUCE ST,08/31/2012 12:00:00 AM,2012,6,1100,20,615,39.9457387,-75.15476225,"(39.9457387, -75.15476225)"
43412,201206000000,1100 BLOCK ARCH ST,09/02/2012 12:00:00 AM,2012,6,1200,16,615,39.9537095,-75.157925,"(39.9537095, -75.157925)"
43673,201206000000,1000 BLOCK FILBERT ST,08/31/2012 12:00:00 AM,2012,6,300,11,615,39.9526343,-75.15654106,"(39.9526343, -75.15654106)"
43728,201206000000,300 BLOCK CHERRY ST,09/04/2012 12:00:00 AM,2012,6,200,16,615,39.9532373,-75.14554335,"(39.9532373, -75.14554335)"
44167,201206000000,300 BLOCK S 13TH ST,09/06/2012 12:00:00 AM,2012,6,180,22,625,39.9462767,-75.1626556,"(39.9462767, -75.1626556)"
45441,201206000000,1100 BLOCK WALNUT ST,09/13/2012 12:00:00 AM,2012,6,1200,17,615,39.9487455,-75.15982369,"(39.9487455, -75.15982369)"
45785,201206000000,200 BLOCK S 10TH ST,09/15/2012 12:00:00 AM,2012,6,755,12,615,39.9473823,-75.15756601,"(39.9473823, -75.15756601)"
46227,201206000000,1200 BLOCK CHESTNUT ST,09/16/2012 12:00:00 AM,2012,6,300,21,615,39.9505181,-75.16067051,"(39.9505181, -75.16067051)"
46411,201206000000,900 BLOCK CLINTON ST,09/18/2012 12:00:00 AM,2012,6,700,21,615,39.9451217,-75.15702732,"(39.9451217, -75.15702732)"
48363,201206000000,200 BLOCK CHESTNUT ST,09/28/2012 12:00:00 AM,2012,6,900,0,615,39.9485957,-75.1452421,"(39.9485957, -75.1452421)"
48467,201206000000,400 BLOCK N 12TH ST,09/29/2012 12:00:00 AM,2012,6,120,16,625,39.9605035,-75.15793926,"(39.9605035, -75.15793926)"
48495,201206000000,S 8TH ST / SPRUCE ST,09/29/2012 12:00:00 AM,2012,6,400,20,615,39.9457387,-75.15476225,"(39.9457387, -75.15476225)"
49596,201206000000,1100 BLOCK ARCH ST,10/05/2012 12:00:00 AM,2012,6,200,18,615,39.9537095,-75.157925,"(39.9537095, -75.157925)"
50213,201206000000,600 BLOCK CHESTNUT ST,10/09/2012 12:00:00 AM,2012,6,1500,13,615,39.9493196,-75.15101599,"(39.9493196, -75.15101599)"
50270,201206000000,200 BLOCK S JUNIPER ST,10/09/2012 12:00:00 AM,2012,6,200,19,615,39.9485949,-75.16334171,"(39.9485949, -75.16334171)"
50490,201206000000,1100 BLOCK CHERRY ST,10/11/2012 12:00:00 AM,2012,6,1000,1,615,39.9546249,-75.15766464,"(39.9546249, -75.15766464)"
56714,201206000000,500 BLOCK WALNUT ST,11/15/2012 12:00:00 AM,2012,6,300,18,615,39.9474929,-75.1497272,"(39.9474929, -75.1497272)"
57626,201206000000,300 BLOCK N 5TH ST,11/20/2012 12:00:00 AM,2012,6,200,19,615,39.9569683,-75.14754849,"(39.9569683, -75.14754849)"
59005,201206000000,400 BLOCK S BROAD ST,11/29/2012 12:00:00 AM,2012,6,200,22,615,39.9455275,-75.16493468,"(39.9455275, -75.16493468)"
